Label	ImageSource
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000388.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000389.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000390.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000391.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000392.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000393.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000394.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000395.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000396.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000397.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000398.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000399.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000400.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000401.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000402.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000403.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000404.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000405.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000406.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000407.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000408.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000409.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000410.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000411.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000412.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000413.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000414.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000415.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000416.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000417.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000418.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000419.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000420.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000421.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000422.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000423.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000424.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000425.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000426.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000427.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000428.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000429.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000430.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000431.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000432.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000433.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000434.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000435.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000436.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000437.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000438.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000439.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000440.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000441.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000442.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000443.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000444.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000445.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000446.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000447.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000448.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000449.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000450.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000451.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000452.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000453.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000454.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000455.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000456.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000457.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000458.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000459.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000460.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000461.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000462.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000463.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000464.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000465.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000466.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000467.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000468.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000469.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000470.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000471.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000472.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000473.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000474.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000475.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000476.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000477.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000478.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000479.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000480.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000481.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000482.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000483.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000484.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000485.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000486.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000487.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000488.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000489.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000490.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000491.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000492.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000493.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000494.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000495.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000496.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000497.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000498.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000499.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000500.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000501.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000502.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000503.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000504.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000505.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000506.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000507.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000508.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000509.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000510.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000511.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000512.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000513.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000514.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000515.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000516.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000517.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000518.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000519.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000520.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000521.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000522.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000523.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000524.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000525.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000526.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000527.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000528.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000529.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000530.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000531.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000532.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000533.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000534.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000535.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000536.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000537.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000538.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000539.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000540.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000541.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000542.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000543.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000544.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000545.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000546.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000547.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000548.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000549.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000550.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000551.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000552.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000553.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000554.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000555.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000556.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000557.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000558.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000559.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000560.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000561.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000562.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000563.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000564.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000565.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000566.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000567.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000568.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000569.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000570.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000571.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000572.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000573.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000574.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000575.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000576.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000577.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000578.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000579.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000580.jpg
Need	C:\Users\John Green\source\repos\PDFSeperator\SeperatePDF\bin\Debug\netcoreapp3.1\test_ml_output2\Need\Need000000581.jpg
